,Diện tích,Phòng ngủ,Phòng tắm,Pháp lý,Ngày đăng,Mã BĐS,Địa chỉ,Giá nhà,Mã ĐVHC
11387,143.0,3,2,2,15/12/2022,20920030," Tôn Dật Tiên, Phường Tân Phong, Quận 7, TPHCM",5800000000,778
11388,96.0,2,2,2,15/12/2022,20904949," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",4170000000,778
11389,96.0,2,2,2,15/12/2022,21324920," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",4500000000,778
11390,72.0,2,2,2,15/12/2022,21450600," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",3100000000,778
11391,74.0,3,2,2,15/12/2022,21308011," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2900000000,778
11392,56.0,2,1,2,15/12/2022,21263870," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2200000000,778
11393,56.0,2,1,2,15/12/2022,21249171," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2200000000,778
11394,118.0,3,2,2,15/12/2022,21019194," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",3600000000,778
11395,100.0,2,2,2,15/12/2022,21221153," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",4400000000,778
11396,130.0,3,2,0,15/12/2022,20965009," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",6200000000,778
11397,71.0,2,1,2,15/12/2022,21725142," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",2500000000,778
11398,71.0,2,2,2,15/12/2022,21725117," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2900000000,778
11399,71.0,2,2,2,15/12/2022,21589109," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",3550000000,778
11400,70.0,2,2,2,15/12/2022,21589101," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",3500000000,778
11401,67.0,2,2,4,15/12/2022,21944220," Nguyễn Xiển, Phường Long Bình, Quận 9 (TP. Thủ Đức), TPHCM",2700000000,769
11402,54.0,2,2,2,15/12/2022,21966970," Phạm văn hai, Phường 3, Quận Tân Bình, TPHCM",3100000000,766
11403,145.0,3,3,2,15/12/2022,21966982," Phan Đăng Lưu, Phường 1, Quận Phú Nhuận, TPHCM",6500000000,768
11404,89.0,2,2,2,15/12/2022,21152307," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",4100000000,778
11405,77.0,2,2,2,15/12/2022,20891648," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",4300000000,778
11406,110.0,3,2,2,15/12/2022,21318925," Đường số 17, Phường Tân Phú, Quận 7, TPHCM",5300000000,778
11407,124.0,3,2,2,15/12/2022,21233037," Đường số 17, Phường Tân Phú, Quận 7, TPHCM",6650000000,778
11408,72.0,2,2,2,15/12/2022,21137239," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",3600000000,778
11409,70.0,2,2,2,15/12/2022,21966830," Điện Biên Phủ, Phường 25, Quận Bình Thạnh, TPHCM",3900000000,765
11410,70.0,2,2,2,15/12/2022,21848262," Cao Lỗ, Phường 4, Quận 8, TPHCM",1480000000,776
11411,64.0,2,2,2,15/12/2022,21848085," Nguyễn Thiện Thuật, Phường 14, Quận Bình Thạnh, TPHCM",1420000000,765
11412,117.0,32,2,2,15/12/2022,20918927," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",5050000000,778
11413,98.0,2,2,2,15/12/2022,21848165," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",1320000000,765
11414,70.0,2,2,2,15/12/2022,21847918," Mai Chí Thọ, Phường Bình Khánh, Quận 2 (TP. Thủ Đức), TPHCM",1620000000,769
11415,80.0,2,2,2,15/12/2022,21136995," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",4500000000,778
11416,67.0,2,2,2,15/12/2022,21847997," Nguyễn Văn Luông, Phường 12, Quận 6, TPHCM",1580000000,775
11417,70.0,2,2,2,15/12/2022,21847933," Mai Chí Thọ, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",1570000000,769
11418,87.0,2,2,2,15/12/2022,21847894," Phước Hữu, Phường Phước Long B, Quận 9 (TP. Thủ Đức), TPHCM",1480000000,769
11419,68.0,2,2,2,15/12/2022,21847961," Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, TPHCM",1420000000,765
11420,70.0,2,2,2,15/12/2022,21848012," Nguyễn Khoái, Phường 1, Quận 4, TPHCM",1420000000,773
11421,68.0,2,2,2,15/12/2022,21848228," Phan Văn Trị, Phường 10, Quận Gò Vấp, TPHCM",1480000000,764
11422,65.0,2,2,2,15/12/2022,21848245," Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, TPHCM",1420000000,778
11423,75.0,2,2,2,15/12/2022,21848192," Tạ Quang Bửu, Phường 6, Quận 8, TPHCM",1380000000,776
11424,76.0,2,2,2,15/12/2022,21847704," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",1450000000,778
11425,89.0,2,2,2,15/12/2022,21324857," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",4200000000,778
11426,128.0,3,2,2,15/12/2022,21324739," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",5400000000,778
11427,118.0,3,2,2,15/12/2022,21324991," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",4800000000,778
11428,130.0,3,2,2,15/12/2022,20934679," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",9600000000,778
11429,70.0,2,2,2,15/12/2022,20905571," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",3550000000,778
11430,72.0,2,2,2,15/12/2022,20895313," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",3500000000,778
11431,85.0,3,2,1,15/12/2022,21901453," Trường Sa, Xã Đông Hội, Huyện Đông Anh, Hà Nội",2300000000,17
11432,77.0,2,2,2,15/12/2022,21884037," Hoàng Sa, Phường 12, Quận 3, TPHCM",2915000000,770
11433,66.0,2,1,4,15/12/2022,21884054," Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",1559000000,769
11434,102.0,2,2,2,15/12/2022,21884078," Chu Văn An, Phường 12, Quận Bình Thạnh, TPHCM",1988000000,765
11435,82.0,2,2,2,15/12/2022,21884080," Hậu Giang, Phường 11, Quận 6, TPHCM",2770000000,775
11436,74.0,2,2,4,15/12/2022,21884077," Bến Vân Đồn, Phường 6, Quận 4, TPHCM",2010000000,773
11437,70.0,2,2,2,15/12/2022,21884074," Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, TPHCM",1630000000,778
11438,90.0,2,2,4,15/12/2022,21884070," Điện Biên Phủ, Phường 25, Quận Bình Thạnh, TPHCM",1971000000,765
11439,69.0,2,2,2,15/12/2022,21884067," Thủy Lợi, Phường Phước Long A, Quận 9 (TP. Thủ Đức), TPHCM",1810000000,769
11440,80.0,3,2,2,15/12/2022,21884044," Nguyễn Cửu Phú, Phường Tân Tạo A, Quận Bình Tân, TPHCM",1783000000,777
11441,71.0,2,2,2,15/12/2022,21884062," Đường số 10, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM",1885000000,769
11442,80.0,2,2,2,15/12/2022,21884029," Bến Vân Đồn, Phường 12, Quận 4, TPHCM",2650000000,773
11443,74.0,2,2,2,15/12/2022,21883994," Thành Thái, Phường 14, Quận 10, TPHCM",1825000000,771
11444,62.0,2,2,4,15/12/2022,21884017," Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",1718000000,769
11445,70.0,2,2,2,15/12/2022,21883982," Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, TPHCM",1670000000,778
11446,75.0,2,2,4,15/12/2022,21883903," Cộng Hòa, Phường 12, Quận Tân Bình, TPHCM",2205000000,766
11447,110.0,3,2,2,15/12/2022,21883616," Liên Phường, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",2045000000,769
11448,65.0,2,2,2,15/12/2022,21883589," Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, TPHCM",1695000000,761
11449,65.0,2,2,2,15/12/2022,21883603," Phạm Thế Hiển, Phường 6, Quận 8, TPHCM",1195000000,776
11450,75.0,2,2,2,15/12/2022,21883551," Trương Công Định, Phường 14, Quận Tân Bình, TPHCM",1995000000,766
11451,68.0,2,2,4,15/12/2022,21883575," Đường số 7, Phường An Lạc, Quận Bình Tân, TPHCM",1930000000,777
11452,34.0,1,1,2,15/12/2022,21966734," Đường số 1, Phường Trường Thọ, Quận Thủ Đức (TP. Thủ Đức), TPHCM",1200000000,769
11453,41.0,1,1,2,15/12/2022,21966803," Lê Thái Tổ, Phường Võ Cường, TP. Bắc Ninh, Bắc Ninh",1000000000,256
11454,52.0,2,2,2,15/12/2022,21962475," Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",1230000000,9
11455,70.0,2,1,2,15/12/2022,21959514," Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, TPHCM",1880000000,785
11456,78.0,2,2,4,15/12/2022,21967437," Thành Thái, Phường 14, Quận 10, TPHCM",4500000000,771
11457,32.0,1,1,1,15/12/2022,21967056," Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",750000000,8
11458,30.0,1,1,1,15/12/2022,21967038," Giải Phóng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",750000000,8
11459,69.0,2,2,4,15/12/2022,21967518," Nguyễn Xiển, Phường Long Bình, Quận 9 (TP. Thủ Đức), TPHCM",2650000000,769
11460,54.0,2,1,2,15/12/2022,21967310," Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",2480000000,19
11461,52.0,2,1,1,15/12/2022,21967560," Vân Đồn, Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng",1150000000,493
11462,62.0,2,2,3,15/12/2022,21967611," Trần Văn Kiểu, Phường 10, Quận 6, TPHCM",3090000000,775
11463,52.0,2,2,2,15/12/2022,21966731," Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",1220000000,9
11464,146.0,3,2,1,15/12/2022,21967028," Hoàng Đạo Thúy, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",5250000000,9
11465,50.0,2,1,2,15/12/2022,21967012," Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",1180000000,6
11466,70.0,2,2,2,14/12/2022,21935183," Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",5280000000,769
11467,65.0,2,2,2,14/12/2022,21934503," Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",4980000000,769
11468,71.0,2,2,2,14/12/2022,21934488," Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",5100000000,769
11469,69.0,2,2,4,14/12/2022,21925154," Nguyễn Xiển, Phường Long Bình, Quận 9 (TP. Thủ Đức), TPHCM",2600000000,769
11470,78.0,2,2,2,14/12/2022,21805304," Tôn Đức Thắng, Phường Bến Nghé, Quận 1, TPHCM",10700000000,760
11471,72.0,2,2,2,14/12/2022,21805282," Tôn Đức Thắng, Phường Bến Nghé, Quận 1, TPHCM",13000000000,760
11472,70.0,2,2,2,14/12/2022,21006774," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2550000000,778
11473,71.0,2,2,2,14/12/2022,21575929," Tôn Dật Tiên, Phường Tân Phú, Quận 7, TPHCM",3500000000,778
11474,94.0,2,2,2,14/12/2022,21253535," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",4200000000,778
11475,118.0,3,2,2,14/12/2022,20978972," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",4500000000,778
11476,150.0,4,3,2,14/12/2022,21010091," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",3300000000,778
11477,56.0,2,1,2,14/12/2022,21442790," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",2270000000,778
